SiteID;TS;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Loc;Lat;Long
271;Jan 12, 2009 03:00 PM;24.63;10.84;8.99;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 28, 2009 03:00 AM;39.69;27.57;7.9;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 28, 2009 01:00 AM;18.08;10.32;7.62;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 27, 2009 12:00 PM;37.91;21.78;10.52;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 27, 2009 06:00 AM;32.58;21.11;7.48;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 27, 2009 01:00 AM;25.61;16.84;5.71;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 26, 2009 06:00 AM;45.07;31.66;8.75;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 24, 2009 09:00 PM;85.11;61.05;15.69;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 24, 2009 02:00 PM;118.51;60.86;37.59;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 24, 2009 10:00 AM;225.01;74.43;98.18;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 24, 2009 07:00 AM;211.56;53.2;103.26;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 23, 2009 11:00 PM;63.99;51.21;8.33;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 23, 2009 05:00 PM;89.14;56.4;21.35;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 23, 2009 11:00 AM;54.78;33.01;14.2;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 23, 2009 07:00 AM;63.71;39.48;15.79;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 22, 2009 10:00 PM;25.81;16.72;5.93;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 22, 2009 01:00 AM;23.01;14.14;5.79;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 21, 2009 08:00 AM;46.06;34.69;7.41;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 21, 2009 06:00 AM;42.93;32.32;6.92;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 20, 2009 09:00 AM;307.01;66.14;157.05;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Feb 20, 2009 03:00 AM;146.61;47.53;64.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 11, 2009 10:00 PM;14.46;0.85;8.87;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 11, 2009 02:00 PM;16.88;5.09;7.69;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 10, 2009 03:00 PM;66.03;35.53;19.89;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 10, 2009 02:00 PM;102.14;48.9;34.71;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 10, 2009 09:00 AM;234.85;63.93;111.44;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 10, 2009 06:00 AM;75.77;45.78;19.56;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 10, 2009 01:00 AM;74.68;49.42;16.47;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 09, 2009 09:00 PM;128.13;62.87;42.55;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 09, 2009 12:00 AM;230.92;72.2;103.49;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 11:00 PM;224.14;78.67;94.85;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 04:00 PM;287.77;99.68;122.63;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 01:00 PM;210.02;90.96;77.63;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 12:00 PM;436.55;136.0;195.97;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 02:00 AM;299.41;88.23;137.69;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 08, 2009 12:00 AM;372.59;121.61;163.65;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 07, 2009 08:00 AM;259.04;92.36;108.68;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 06, 2009 05:00 PM;290.42;107.76;119.1;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 06, 2009 08:00 AM;219.74;83.53;88.81;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 06, 2009 12:00 AM;112.85;62.19;33.03;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 05, 2009 03:00 PM;89.22;50.98;24.93;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 05, 2009 02:00 PM;83.02;47.61;23.09;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 05, 2009 05:00 AM;131.42;53.17;51.02;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 04, 2009 08:00 PM;83.93;49.99;22.13;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 04, 2009 07:00 PM;104.89;56.32;31.67;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 04, 2009 04:00 PM;111.5;59.34;34.01;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 02, 2009 01:00 PM;117.62;46.82;46.17;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 02, 2009 12:00 PM;143.06;54.46;57.77;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 01, 2009 09:00 PM;48.19;33.71;9.44;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jan 01, 2009 06:00 AM;56.24;40.56;10.22;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 30, 2008 06:00 AM;36.56;32.96;2.35;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 29, 2008 06:00 PM;204.15;78.43;81.97;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 27, 2008 05:00 PM;40.83;23.03;11.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 27, 2008 01:00 PM;21.69;11.17;6.86;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 26, 2008 05:00 PM;46.68;38.32;5.45;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 24, 2008 01:00 PM;116.85;64.61;34.06;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 24, 2008 07:00 AM;112.99;55.59;37.43;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 23, 2008 11:00 AM;123.11;52.73;45.88;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 22, 2008 09:00 AM;35.63;31.96;3.22;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 20, 2008 01:00 PM;28.46;12.64;10.32;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 19, 2008 06:00 AM;63.07;41.7;13.94;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 19, 2008 12:00 AM;19.68;12.29;4.82;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 18, 2008 08:00 PM;23.35;14.9;5.51;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 18, 2008 10:00 AM;42.06;30.47;7.56;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 18, 2008 07:00 AM;36.34;25.79;6.87;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 18, 2008 01:00 AM;17.93;12.56;5.52;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 16, 2008 09:00 PM;12.84;5.8;4.59;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 16, 2008 03:00 PM;27.14;16.22;7.12;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 16, 2008 04:00 AM;46.54;34.37;7.94;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 16, 2008 03:00 AM;46.52;33.9;8.23;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 16, 2008 02:00 AM;46.05;33.16;8.4;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 15, 2008 08:00 PM;91.46;41.81;32.37;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 15, 2008 07:00 PM;109.24;51.36;37.74;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 15, 2008 08:00 AM;187.14;62.87;81.03;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 15, 2008 04:00 AM;31.88;21.3;6.89;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 15, 2008 01:00 AM;18.5;10.41;5.28;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 14, 2008 09:00 PM;36.13;25.71;6.8;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 14, 2008 01:00 AM;58.42;39.66;12.23;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 14, 2008 12:00 AM;98.75;46.69;33.95;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 10:00 PM;70.77;51.04;12.86;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 04:00 PM;58.61;38.81;12.91;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 03:00 PM;44.9;30.91;9.12;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 01:00 PM;30.96;19.64;7.38;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 11:00 AM;86.43;53.34;21.58;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 10:00 AM;81.78;43.9;24.7;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 13, 2008 06:00 AM;28.13;17.42;6.98;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 12, 2008 11:00 AM;35.23;19.54;10.23;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 12, 2008 04:00 AM;252.21;71.98;117.51;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 12, 2008 12:00 AM;221.22;59.07;105.72;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 11, 2008 02:00 PM;146.08;66.9;51.63;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 11, 2008 05:00 AM;101.61;38.94;40.86;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 10, 2008 09:00 PM;305.09;111.44;126.27;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 10, 2008 06:00 PM;237.52;85.71;98.99;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 09, 2008 08:00 PM;39.2;25.54;8.91;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 09, 2008 05:00 PM;96.9;51.51;29.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 09, 2008 12:00 PM;59.1;38.28;13.58;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 09, 2008 11:00 AM;72.85;43.75;18.98;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 09, 2008 01:00 AM;25.49;16.42;5.92;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 08, 2008 11:00 PM;38.85;27.86;7.17;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 08, 2008 01:00 AM;191.17;52.54;90.39;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 07, 2008 06:00 PM;345.12;89.47;166.69;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 07, 2008 01:00 PM;239.14;78.71;104.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 06, 2008 08:00 PM;242.53;73.88;109.96;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 06, 2008 02:00 PM;36.91;14.93;14.33;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Dec 05, 2008 05:00 PM;34.3;21.86;8.11;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 26, 2004 11:00 AM;40.31;20.45;12.95;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 26, 2004 09:00 AM;32.31;16.79;10.12;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 26, 2004 08:00 AM;44.79;24.66;13.13;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 25, 2004 01:00 PM;43.74;21.3;14.63;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 24, 2004 07:00 PM;31.09;18.5;8.21;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 24, 2004 01:00 PM;26.75;10.88;10.35;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 24, 2004 12:00 PM;28.25;12.82;10.07;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 24, 2004 10:00 AM;37.56;18.26;12.58;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 24, 2004 03:00 AM;14.68;3.91;7.02;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 23, 2004 08:00 PM;24.84;8.38;10.73;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 23, 2004 11:00 AM;25.86;7.27;12.12;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 23, 2004 08:00 AM;108.63;33.78;48.8;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 23, 2004 02:00 AM;21.53;13.44;5.28;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 23, 2004 12:00 AM;22.27;15.31;4.54;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 22, 2004 08:00 PM;19.18;10.11;5.92;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 22, 2004 04:00 PM;12.61;5.75;4.47;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 22, 2004 12:00 PM;14.37;5.58;5.74;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 22, 2004 08:00 AM;32.7;19.24;8.77;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 22, 2004 12:00 AM;35.52;20.25;9.96;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 21, 2004 01:00 PM;30.33;12.7;11.49;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 21, 2004 07:00 AM;69.37;33.25;23.55;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 21, 2004 06:00 AM;58.85;33.13;16.77;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 21, 2004 04:00 AM;25.23;15.63;6.26;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 21, 2004 02:00 AM;28.17;16.27;7.75;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 20, 2004 07:00 PM;51.69;31.68;13.05;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 20, 2004 03:00 PM;34.48;13.82;13.47;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 20, 2004 02:00 PM;50.91;17.55;21.76;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 20, 2004 11:00 AM;35.07;17.26;11.62;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 19, 2004 11:00 PM;17.94;6.54;7.44;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 19, 2004 07:00 PM;27.76;11.36;10.69;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 18, 2004 07:00 AM;11.24;2.94;5.41;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 18, 2004 06:00 AM;8.11;4.12;2.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 12, 2004 03:00 PM;49.53;19.97;19.27;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 12, 2004 12:00 PM;12.83;3.77;5.91;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 12, 2004 08:00 AM;40.23;15.32;16.25;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 10, 2004 10:00 PM;12.69;11.01;1.09;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 10, 2004 05:00 PM;8.98;4.17;3.14;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 10, 2004 04:00 PM;6.86;1.96;3.2;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 10, 2004 01:00 AM;20.67;12.16;5.55;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 09, 2004 07:00 AM;39.51;28.99;6.86;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 09, 2004 02:00 AM;6.89;6.65;0.16;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 07, 2004 03:00 AM;18.23;15.38;1.85;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 06, 2004 11:00 PM;9.88;9.37;0.33;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 06, 2004 01:00 PM;28.43;17.74;6.97;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 06, 2004 11:00 AM;5.96;4.66;0.85;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 05, 2004 06:00 PM;35.87;21.78;9.19;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 05, 2004 03:00 AM;6.87;3.68;2.08;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 04, 2004 11:00 AM;21.28;11.86;6.14;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 04, 2004 09:00 AM;46.52;23.78;14.82;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 04, 2004 05:00 AM;27.08;18.48;5.6;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 03, 2004 12:00 PM;40.1;28.59;7.51;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 03, 2004 05:00 AM;12.29;9.3;1.95;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 03, 2004 04:00 AM;14.03;10.24;2.47;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 03, 2004 12:00 AM;17.48;16.09;0.91;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 02, 2004 11:00 PM;10.7;10.08;0.41;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 02, 2004 05:00 PM;20.67;14.32;4.14;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 02, 2004 04:00 AM;10.75;6.16;3.0;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 02, 2004 02:00 AM;72.06;55.85;10.57;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 01, 2004 10:00 PM;38.11;18.53;12.76;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 01, 2004 08:00 PM;33.34;8.53;16.17;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 01, 2004 05:00 PM;36.37;6.28;19.62;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 01, 2004 04:00 AM;27.74;22.52;3.4;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Aug 01, 2004 12:00 AM;25.99;20.36;3.67;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 31, 2004 11:00 PM;30.24;24.27;3.89;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 31, 2004 08:00 AM;50.81;24.9;16.89;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 30, 2004 04:00 PM;25.4;14.88;6.86;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 30, 2004 10:00 AM;31.05;16.66;9.38;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 29, 2004 04:00 PM;28.46;22.22;4.07;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 29, 2004 08:00 AM;130.29;63.65;43.45;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 29, 2004 02:00 AM;39.3;34.26;3.28;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 28, 2004 10:00 PM;56.49;42.26;9.28;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 28, 2004 09:00 PM;32.22;27.98;2.76;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 28, 2004 12:00 AM;10.25;5.48;3.12;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 27, 2004 03:00 PM;32.45;17.56;9.71;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
271;Jul 27, 2004 01:00 PM;64.0;29.78;22.31;;;;;;;;;;Trailer Portway P&R;51.4899934596;-2.68877856929
